,name,model,year,selling_price,km_driven,fuel,mileage,engine,seats
6775,Maruti Swift AMT,Maruti,2018,600000,69779,Petrol,22.0,1197,5
6776,Hyundai Grand i10,Hyundai,2017,450000,56290,Diesel,24.0,1186,5
6777,BMW X4 M,BMW,2019,5400000,7500,Diesel,16.78,1995,5
6778,BMW X4 M,BMW,2019,5500000,8500,Diesel,16.78,1995,5
6779,Honda Amaze V,Honda,2019,779000,7032,Petrol,19.0,1199,5
6780,Skoda Rapid 1.6,Skoda,2016,645000,11000,Petrol,14.3,1598,5
6781,Volvo V40 D3,Volvo,2018,2475000,2000,Diesel,16.8,1984,5
6782,Maruti Swift Dzire,Maruti,2014,420000,120000,Diesel,23.4,1248,5
6783,Maruti S-Cross 2017-2020,Maruti,2018,899000,35000,Diesel,25.1,1248,5
6784,Datsun GO T,Datsun,2019,459999,35000,Petrol,19.83,1198,5
6785,Hyundai Verna CRDi,Hyundai,2008,150000,120000,Diesel,18.1,1493,5
6786,Renault KWID 1.0,Renault,2017,350000,25000,Petrol,23.01,999,5
6787,Toyota Etios GD,Toyota,2015,509999,100000,Diesel,23.59,1364,5
6788,Mahindra Bolero 2011-2019,Mahindra,2013,500000,120000,Diesel,15.96,2523,9
6789,Tata Zest Revotron,Tata,2017,370000,35000,Petrol,17.57,1193,5
6790,Maruti Alto K10,Maruti,2013,240000,44000,Petrol,20.92,998,5
6791,Hyundai i20 Asta,Hyundai,2015,530000,100000,Diesel,22.54,1396,5
6792,Mahindra Scorpio S10,Mahindra,2015,1000000,133000,Diesel,15.4,2179,7
6793,Toyota Innova Crysta,Toyota,2018,1600000,35000,Diesel,13.68,2393,7
6794,Hyundai i10 Sportz,Hyundai,2014,350000,64000,Petrol,20.36,1197,5
6795,Mahindra XUV500 AT,Mahindra,2015,1100000,70000,Diesel,16.0,2179,7
6796,Hyundai i20 1.2,Hyundai,2011,220000,70000,Petrol,18.5,1197,5
6797,Hyundai Grand i10,Hyundai,2015,350000,100000,Petrol,18.9,1197,5
6798,Maruti Swift LDI,Maruti,2013,370000,90000,Diesel,22.9,1248,5
6799,Maruti Swift Dzire,Maruti,2014,220000,50000,Petrol,17.5,1298,5
6800,Chevrolet Sail Hatchback,Chevrolet,2013,200000,80000,Diesel,22.1,1248,5
6801,Mahindra KUV 100,Mahindra,2017,400000,50000,Diesel,25.32,1198,6
6802,Fiat Grande Punto,Fiat,2009,150000,55000,Petrol,14.6,1368,5
6803,Toyota Innova Crysta,Toyota,2020,1500000,40000,Petrol,10.75,2694,8
6804,Maruti Omni 5,Maruti,2011,130000,70000,Petrol,14.0,796,5
6805,Maruti Alto 800,Maruti,2013,185000,80000,Petrol,22.74,796,5
6806,Hyundai Santro Xing,Hyundai,2010,110000,80000,Petrol,0.0,1086,5
6807,Mahindra Bolero 2011-2019,Mahindra,2012,450000,120000,Diesel,15.96,2523,7
6808,Hyundai Grand i10,Hyundai,2018,500000,20000,Petrol,18.9,1197,5
6809,Ford EcoSport 1.5,Ford,2017,570000,31596,Petrol,17.0,1497,5
6810,Mahindra XUV500 W6,Mahindra,2013,650000,85710,Diesel,15.1,2179,7
6811,Toyota Fortuner 3.0,Toyota,2012,1680000,129627,Diesel,11.5,2982,7
6812,Datsun RediGO T,Datsun,2018,250000,10000,Petrol,22.7,799,5
6813,Hyundai i10 Sportz,Hyundai,2014,320000,15000,Petrol,20.36,1197,5
6814,Maruti Wagon R,Maruti,2017,440000,35000,Petrol,20.51,998,5
6815,Hyundai i20 Sportz,Hyundai,2013,315000,49000,Petrol,18.5,1197,5
6816,Tata Manza Aura,Tata,2010,202999,158000,Diesel,18.8,1248,5
6817,Hyundai EON Era,Hyundai,2012,179000,30000,Petrol,21.1,814,5
6818,Hyundai i10 Magna,Hyundai,2008,140000,60000,Petrol,20.36,1197,5
6819,Maruti Zen Estilo,Maruti,2008,150000,40000,Petrol,18.2,1061,5
6820,Mahindra Bolero SLX,Mahindra,2011,440000,60000,Diesel,13.6,2523,7
6821,Ford Figo Diesel,Ford,2011,250000,55130,Diesel,20.0,1399,5
6822,Maruti Wagon R,Maruti,2014,330000,22000,Petrol,20.51,998,5
6823,Ford Figo Petrol,Ford,2010,250000,48000,Petrol,15.6,1196,5
6824,Hyundai i20 Magna,Hyundai,2012,335000,45000,Petrol,18.5,1197,5
6825,Mahindra XUV500 W4,Mahindra,2016,1025000,22522,Diesel,16.0,2179,7
6826,Hyundai i20 1.2,Hyundai,2012,320000,51856,Petrol,18.5,1197,5
6827,Maruti Ciaz RS,Maruti,2015,550000,29434,Petrol,20.73,1373,5
6828,Honda WR-V i-DTEC,Honda,2018,800000,25000,Diesel,25.5,1498,5
6829,Tata Tiago 1.2,Tata,2017,380000,28000,Petrol,23.84,1199,5
6830,Renault Duster 85PS,Renault,2013,400000,44500,Diesel,20.46,1461,5
6831,Maruti Wagon R,Maruti,2016,375000,34500,Petrol,20.51,998,5
6832,Honda City i-VTEC,Honda,2017,1100000,20000,Petrol,18.0,1497,5
6833,Hyundai i20 1.2,Hyundai,2018,650000,15000,Petrol,18.6,1197,5
6834,Nissan Micra XV,Nissan,2014,361000,26000,Petrol,19.34,1198,5
6835,Hyundai EON D,Hyundai,2012,140000,20000,Petrol,21.1,814,5
6836,Hyundai Xcent 1.2,Hyundai,2019,550000,3000,Petrol,20.14,1197,5
6837,Honda Amaze VX,Honda,2019,670000,20000,Petrol,19.5,1199,5
6838,Maruti Vitara Brezza,Maruti,2017,880000,25000,Diesel,24.3,1248,5
6839,Ford EcoSport 1.5,Ford,2018,950000,35000,Diesel,23.0,1498,5
6840,Chevrolet Cruze LTZ,Chevrolet,2010,300000,60000,Diesel,18.3,1991,5
6841,Honda City i-VTEC,Honda,2017,1150000,6825,Petrol,18.0,1497,5
6842,Chevrolet Cruze LTZ,Chevrolet,2015,450000,155000,Diesel,14.81,1998,5
6843,Maruti Eeco CNG,Maruti,2018,375000,50000,CNG,21.94,1196,5
6844,Maruti Ertiga BSIV,Maruti,2016,600000,13500,Petrol,17.5,1373,7
6845,Toyota Innova 2.5,Toyota,2008,700000,260000,Diesel,12.8,2494,8
6846,Hyundai Xcent 1.2,Hyundai,2018,600000,65000,Diesel,25.4,1186,5
6847,Mahindra Xylo H9,Mahindra,2014,630000,95000,Diesel,14.02,2179,8
6848,Maruti Ciaz ZXi,Maruti,2016,590000,40000,Petrol,20.73,1373,5
6849,Hyundai Santro Era,Hyundai,2019,420000,30000,Petrol,20.3,1086,5
6850,Mitsubishi Pajero Sport,Mitsubishi,2016,1950000,120000,Diesel,13.5,2477,7
6851,Tata New Safari,Tata,2013,541000,112011,Diesel,13.93,2179,7
6852,Toyota Innova 2.5,Toyota,2015,900000,125000,Diesel,12.99,2494,7
6853,Toyota Innova 2.5,Toyota,2015,900000,125000,Diesel,12.99,2494,7
6854,Tata Manza Aura,Tata,2009,250000,43000,Diesel,18.8,1248,5
6855,Mahindra Bolero 2011-2019,Mahindra,2019,670000,53534,Diesel,15.96,2523,7
6856,Tata Tigor 2017-2020,Tata,2019,530000,20000,Petrol,20.3,1199,5
6857,Chevrolet Beat Diesel,Chevrolet,2012,150000,70000,Diesel,25.44,936,5
6858,Mahindra XUV500 W8,Mahindra,2013,550000,70000,Diesel,15.1,2179,7
6859,Mahindra Scorpio 1.99,Mahindra,2015,650000,150000,Diesel,15.4,1997,7
6860,Tata Indica Vista,Tata,2012,180000,100000,Diesel,19.4,1405,5
6861,Mahindra Thar 4X4,Mahindra,2015,585000,50000,Diesel,16.55,2498,7
6862,Hyundai i20 Magna,Hyundai,2013,345000,120000,Petrol,18.5,1197,5
6863,Maruti Swift VDI,Maruti,2013,350000,110000,Diesel,22.9,1248,5
6864,Honda BRV i-VTEC,Honda,2016,725000,140000,Petrol,15.4,1497,7
6865,Tata Venture EX,Tata,2012,250000,120000,Diesel,15.42,1405,7
6866,Maruti 800 AC,Maruti,2002,45000,70000,Petrol,16.1,796,4
6867,Toyota Innova 2.5,Toyota,2007,409999,248119,Diesel,12.8,2494,8
6868,Renault KWID 1.0,Renault,2017,325000,16500,Petrol,23.01,999,5
6869,Maruti Alto K10,Maruti,2016,350000,9900,Petrol,23.95,998,5
6870,Maruti Alto LXi,Maruti,2012,180000,80000,Petrol,19.7,796,5
6871,Fiat Linea Emotion,Fiat,2010,150000,100000,Petrol,16.0,1368,5
6872,Maruti Dzire ZXI,Maruti,2020,700000,20000,Petrol,23.26,1197,5
6873,Maruti Ciaz ZDi,Maruti,2016,795000,90000,Diesel,28.09,1248,5
6874,Mahindra Thar CRDe,Mahindra,2019,950000,15000,Diesel,16.55,2498,6
6875,Volkswagen Vento 1.5,Volkswagen,2018,885000,75000,Diesel,21.5,1498,5
6876,Maruti Ritz LDi,Maruti,2011,160000,140000,Diesel,21.1,1248,5
6877,Hyundai i20 1.4,Hyundai,2012,300000,120000,Diesel,23.0,1396,5
6878,Volkswagen Vento 1.5,Volkswagen,2018,950000,75000,Diesel,21.5,1498,5
6879,Maruti Ertiga VDI,Maruti,2015,549000,90000,Diesel,20.77,1248,7
6880,Audi A3 35,Audi,2018,3000000,20000,Diesel,20.38,1968,5
6881,Toyota Innova 2.5,Toyota,2015,1200000,61000,Diesel,12.99,2494,7
6882,Renault Fluence Diesel,Renault,2012,570000,100000,Diesel,21.8,1461,5
6883,Mahindra Thar CRDe,Mahindra,2017,800000,60000,Diesel,16.55,2498,6
6884,Hyundai Verna CRDi,Hyundai,2009,375000,100000,Diesel,18.1,1493,5
6885,Mahindra Bolero SLX,Mahindra,2009,300000,170000,Diesel,13.6,2523,7
6886,Toyota Etios G,Toyota,2013,350000,100000,Petrol,16.78,1496,5
6887,Mahindra Bolero SLX,Mahindra,2011,400000,120000,Diesel,13.6,2523,7
6888,Volkswagen Polo 1.5,Volkswagen,2015,434999,50000,Diesel,20.14,1498,5
6889,Maruti Alto 800,Maruti,2015,260000,25000,Petrol,22.74,796,5
6890,Maruti Swift VDI,Maruti,2013,450000,24019,Diesel,22.9,1248,5
6891,Hyundai Verna 1.6,Hyundai,2013,459999,80000,Diesel,22.32,1582,5
6892,Maruti Ritz VDi,Maruti,2011,210000,100000,Diesel,21.1,1248,5
6893,Maruti Swift Dzire,Maruti,2015,540000,93000,Petrol,20.85,1197,5
6894,Maruti Ertiga SHVS,Maruti,2017,710000,50000,Diesel,24.52,1248,7
6895,Maruti Alto 800,Maruti,2018,285000,22000,Petrol,24.7,796,5
6896,Hyundai Creta 1.4,Hyundai,2019,990000,19600,Diesel,22.1,1396,5
6897,Tata Indigo CS,Tata,2017,362000,104000,Petrol,15.64,1193,5
6898,Ford EcoSport 1.5,Ford,2017,880000,33000,Diesel,23.0,1498,5
6899,Mahindra TUV 300,Mahindra,2017,700000,60000,Diesel,18.49,1493,7
6900,Mahindra Bolero 2011-2019,Mahindra,2016,600000,60000,Diesel,15.96,2523,9
6901,Nissan Terrano XL,Nissan,2015,700000,40000,Petrol,13.24,1598,5
6902,Tata Tiago 1.05,Tata,2016,400000,60000,Diesel,27.28,1047,5
6903,Hyundai Aent Executive,Hyundai,2010,165000,80000,LPG,13.2,1495,5
6904,Toyota Innova 2.5,Toyota,2007,350000,376412,Diesel,12.8,2494,8
6905,Maruti Ertiga VXI,Maruti,2014,425000,80000,Petrol,16.02,1373,7
6906,Hyundai Santro Xing,Hyundai,2012,180000,70000,Petrol,17.92,1086,5
6907,Maruti Alto K10,Maruti,2012,170000,90000,Petrol,20.92,998,5
6908,Mahindra Bolero 2011-2019,Mahindra,2014,370000,183000,Diesel,15.96,2523,9
6909,Maruti Vitara Brezza,Maruti,2018,800000,27000,Diesel,24.3,1248,5
6910,Ford EcoSport 1.5,Ford,2017,900000,35000,Diesel,23.0,1498,5
6911,Maruti Swift VDI,Maruti,2013,390000,120000,Diesel,22.9,1248,5
6912,Maruti Swift Dzire,Maruti,2014,445000,80000,Diesel,23.4,1248,5
6913,Maruti Swift Dzire,Maruti,2014,459999,70000,Diesel,23.4,1248,5
6914,Maruti Wagon R,Maruti,2013,275000,55000,LPG,14.4,998,5
6915,Maruti Ritz VDi,Maruti,2009,200000,120000,Diesel,21.1,1248,5
6916,Maruti Swift Dzire,Maruti,2012,350000,72000,Petrol,17.5,1197,5
6917,Tata New Safari,Tata,2007,95000,120000,Diesel,12.0,2092,7
6918,Toyota Etios GD,Toyota,2014,550000,250000,Diesel,23.59,1364,5
6919,Chevrolet Tavera Neo,Chevrolet,2016,900000,100000,Diesel,13.58,2499,9
6920,Tata Sumo Gold,Tata,2013,350000,120000,Diesel,15.3,2956,7
6921,Nissan Micra XV,Nissan,2015,325000,50000,Petrol,19.34,1198,5
6922,Hyundai Grand i10,Hyundai,2014,455999,32000,Petrol,18.9,1197,5
6923,Maruti Alto STD,Maruti,2008,129000,60000,Petrol,19.7,796,5
6924,Maruti Alto 800,Maruti,2017,254000,40000,Petrol,24.7,796,5
6925,Ford Ecosport 1.5,Ford,2014,570000,48000,Diesel,21.7,1498,5
6926,Nissan Terrano XL,Nissan,2018,840000,30000,Diesel,19.87,1461,5
6927,Tata New Safari,Tata,2010,235000,100000,Diesel,13.93,2179,7
6928,Mahindra TUV 300,Mahindra,2016,700000,50000,Diesel,18.49,1493,7
6929,Hyundai Grand i10,Hyundai,2018,528000,5000,Petrol,18.9,1197,5
6930,Jeep Compass 2.0,Jeep,2017,1500000,12000,Diesel,17.1,1956,5
6931,Mahindra Bolero 2011-2019,Mahindra,2016,560000,72000,Diesel,15.96,2523,9
6932,Mahindra Bolero 2011-2019,Mahindra,2016,600000,70000,Diesel,15.96,2523,9
6933,Chevrolet Aveo U-VA,Chevrolet,2007,102000,50000,Petrol,15.26,1150,5
6934,Mahindra XUV500 W8,Mahindra,2014,750000,70000,Diesel,15.1,2179,7
6935,Chevrolet Aveo U-VA,Chevrolet,2010,148000,70000,Petrol,14.7,1150,5
6936,Maruti Baleno Alpha,Maruti,2015,650000,50000,Petrol,21.4,1197,5
6937,Volkswagen Polo Petrol,Volkswagen,2012,310000,40000,Petrol,16.47,1198,5
6938,Hyundai Xcent 1.2,Hyundai,2014,480000,30000,Petrol,19.1,1197,5
6939,Maruti Alto 800,Maruti,2018,320000,15000,Petrol,24.7,796,5
6940,Honda City i,Honda,2015,750000,40000,Petrol,17.4,1497,5
6941,Nissan Micra Active,Nissan,2017,370000,40000,Petrol,19.49,1198,5
6942,Maruti Swift ZXI,Maruti,2013,320000,60000,Petrol,18.6,1197,5
6943,Maruti Swift ZXI,Maruti,2013,420000,67000,Petrol,18.6,1197,5
6944,Maruti Swift Dzire,Maruti,2010,240000,60000,Petrol,17.5,1298,5
6945,Datsun RediGO 1.0,Datsun,2017,220000,60000,Petrol,22.5,999,5
6946,Tata Tiago 1.2,Tata,2016,350000,30000,Petrol,23.84,1199,5
6947,Honda Amaze VX,Honda,2018,675000,40000,Diesel,25.8,1498,5
6948,Toyota Etios Cross,Toyota,2016,434999,50000,Petrol,18.16,1197,5
6949,Honda CR-V 2.0L,Honda,2006,125000,200000,Petrol,13.1,1997,5
6950,Mahindra KUV 100,Mahindra,2016,400000,14000,Petrol,18.15,1198,6
6951,Chevrolet Tavera Neo,Chevrolet,2015,425000,70000,Diesel,13.58,2499,9
6952,Maruti Ritz Genus,Maruti,2010,311000,94000,Diesel,21.1,1248,5
6953,Chevrolet Tavera Neo,Chevrolet,2015,509999,197000,Diesel,13.58,2499,10
6954,Ford Figo 1.5D,Ford,2015,530000,79000,Diesel,25.83,1498,5
6955,Skoda Octavia Rider,Skoda,2008,210000,120000,Diesel,18.7,1896,5
6956,Mahindra Marazzo M2,Mahindra,2019,977000,30000,Diesel,17.3,1497,8
6957,Maruti Wagon R,Maruti,2018,440000,20000,Petrol,20.51,998,5
6958,Maruti Wagon R,Maruti,2018,440000,17000,Petrol,20.51,998,5
6959,Hyundai i20 1.2,Hyundai,2018,655000,20000,Petrol,18.6,1197,5
6960,Renault KWID RXT,Renault,2016,295000,60000,Petrol,25.17,799,5
6961,Hyundai i20 1.2,Hyundai,2018,655000,20000,Petrol,18.6,1197,5
6962,Hyundai Getz 1.1,Hyundai,2007,65000,70000,Petrol,15.0,1086,5
6963,Tata Hexa XT,Tata,2017,1200000,150000,Diesel,17.6,2179,7
6964,Tata Hexa XM,Tata,2017,1251000,35000,Diesel,17.6,2179,7
6965,Tata Indigo CS,Tata,2010,200000,60000,Diesel,23.03,1396,5
6966,Hyundai i20 Active,Hyundai,2016,750000,40000,Diesel,21.19,1396,5
6967,Maruti Wagon R,Maruti,2018,400000,60000,CNG,26.6,998,5
6968,Honda Amaze E,Honda,2017,475000,57000,Petrol,17.8,1198,5
6969,Tata Indigo VS,Tata,2012,110000,120000,Diesel,17.8,1405,5
6970,Renault KWID 1.0,Renault,2017,350000,30000,Petrol,23.01,999,5
6971,Maruti Swift Dzire,Maruti,2016,450000,175000,Diesel,23.4,1248,5
6972,Tata Indigo LX,Tata,2010,150000,90000,Diesel,17.0,1405,5
6973,Tata Indica V2,Tata,2009,80000,110000,Diesel,17.2,1396,5
6974,Hyundai i20 Magna,Hyundai,2015,430000,35000,Petrol,18.6,1197,5
6975,Toyota Innova Crysta,Toyota,2017,1450000,81000,Diesel,13.68,2393,7
6976,Chevrolet Cruze LTZ,Chevrolet,2011,360000,100000,Diesel,18.3,1991,5
6977,Tata Hexa XTA,Tata,2017,1445000,60000,Diesel,17.6,2179,7
6978,Honda City i,Honda,2016,670000,60000,Diesel,26.0,1498,5
6979,Mercedes-Benz GLA Class,Mercedes-Benz,2016,2000000,70000,Petrol,13.7,1991,5
6980,Honda Amaze S,Honda,2015,440000,50000,Diesel,25.8,1498,5
6981,Hyundai i20 1.4,Hyundai,2012,254999,90000,Diesel,23.0,1396,5
6982,Datsun GO Plus,Datsun,2018,530000,65000,Petrol,19.02,1198,7
6983,Mahindra XUV500 W4,Mahindra,2016,890000,40000,Diesel,16.0,1997,7
6984,Volkswagen Polo Diesel,Volkswagen,2013,280000,80000,Diesel,22.07,1199,5
6985,Maruti Swift Dzire,Maruti,2017,725000,35000,Petrol,21.21,1197,5
6986,Mahindra TUV 300,Mahindra,2016,700000,30000,Diesel,18.49,1493,7
6987,Maruti Zen Estilo,Maruti,2007,90000,70000,Petrol,18.2,998,5
6988,Hyundai i10 Magna,Hyundai,2015,287000,100000,Petrol,19.81,1086,5
6989,Hyundai Creta 1.6,Hyundai,2018,1380000,55000,Petrol,14.8,1591,5
6990,Toyota Innova 2.5,Toyota,2013,750000,80000,Diesel,12.99,2494,7
6991,Hyundai Verna 1.4,Hyundai,2016,650000,40000,Petrol,17.43,1396,5
6992,Maruti Wagon R,Maruti,2013,240000,108916,Petrol,20.51,998,5
6993,Hyundai EON Magna,Hyundai,2013,290000,40000,Petrol,21.1,814,5
6994,Hyundai EON Era,Hyundai,2014,229999,80000,Petrol,21.1,814,5
6995,Honda City i,Honda,2016,1000000,50000,Diesel,26.0,1498,5
6996,Hyundai Santro Xing,Hyundai,2012,200000,90000,Petrol,17.92,1086,5
6997,Maruti Alto LX,Maruti,2004,90000,70000,Petrol,19.7,796,5
6998,Hyundai i20 1.4,Hyundai,2012,330000,90000,Diesel,23.0,1396,5
6999,Maruti Ritz VDi,Maruti,2009,200000,70000,Diesel,21.1,1248,5
7000,Mahindra KUV 100,Mahindra,2018,420000,31000,Diesel,25.32,1198,6
7001,Maruti Swift Dzire,Maruti,2009,260000,120000,Diesel,19.3,1248,5
7002,Hyundai i20 Sportz,Hyundai,2016,590000,40000,Petrol,18.6,1197,5
7003,Maruti Swift VDI,Maruti,2015,545000,180000,Diesel,25.2,1248,5
7004,Maruti Wagon R,Maruti,2011,210000,90000,Petrol,18.9,998,5
7005,Honda City 2017-2020,Honda,2008,185000,110000,Petrol,17.7,1497,5
7006,Maruti Wagon R,Maruti,2006,125000,59000,Petrol,18.9,998,5
7007,Hyundai EON Magna,Hyundai,2014,280000,60000,Petrol,21.1,814,5
7008,Maruti Wagon R,Maruti,2005,98000,70000,Petrol,18.9,998,5
7009,Tata Indica Vista,Tata,2009,100000,190000,Diesel,17.0,1405,5
7010,Mahindra Verito Vibe,Mahindra,2013,250000,180000,Diesel,20.8,1461,5
7011,Toyota Fortuner 3.0,Toyota,2010,750000,150000,Diesel,11.5,2982,7
7012,Chevrolet Optra Magnum,Chevrolet,2007,160000,130000,Diesel,16.52,1991,5
7013,Hyundai Verna 1.6,Hyundai,2013,509999,120000,Diesel,22.32,1582,5
7014,Tata Indica V2,Tata,2009,95000,80000,Diesel,17.88,1396,5
7015,Hyundai Verna 1.6,Hyundai,2014,525000,80000,Diesel,22.32,1582,5
7016,Datsun RediGO 1.0,Datsun,2017,278000,20000,Petrol,22.5,999,5
7017,Maruti 800 AC,Maruti,1997,50000,60000,Petrol,16.1,796,4
7018,Volkswagen Polo Diesel,Volkswagen,2011,254999,120000,Diesel,22.07,1199,5
7019,Maruti Swift Dzire,Maruti,2019,675000,10000,Petrol,21.21,1197,5
7020,Maruti Swift Dzire,Maruti,2016,600000,147000,Diesel,26.59,1248,5
7021,Maruti S-Cross 2017-2020,Maruti,2018,950000,51000,Diesel,25.1,1248,5
7022,Honda City 2017-2020,Honda,2007,229999,60000,Petrol,17.7,1497,5
7023,Toyota Innova 2.5,Toyota,2009,600000,220000,Diesel,12.8,2494,8
7024,Maruti Alto 800,Maruti,2017,330000,20000,Petrol,24.7,796,5
7025,Maruti Alto K10,Maruti,2017,350000,40000,Petrol,23.95,998,5
7026,Volkswagen Polo 1.2,Volkswagen,2016,560000,35000,Petrol,16.2,1199,5
7027,Maruti Wagon R,Maruti,2017,440000,30000,Petrol,20.51,998,5
7028,Maruti A-Star Vxi,Maruti,2011,220000,90000,Petrol,19.0,998,5
7029,Maruti Swift Dzire,Maruti,2017,750000,110000,Diesel,28.4,1248,5
7030,Mahindra XUV500 W6,Mahindra,2015,800000,140000,Diesel,15.1,2179,7
7031,Tata Indica V2,Tata,2007,59259,104000,Diesel,17.2,1396,5
7032,Maruti Baleno Zeta,Maruti,2018,740000,9000,Petrol,21.4,1197,5
7033,Maruti Ignis 1.2,Maruti,2019,570000,19000,Petrol,20.89,1197,5
7034,Maruti Wagon R,Maruti,2017,430000,20000,Petrol,20.51,998,5
7035,Maruti Vitara Brezza,Maruti,2016,800000,70000,Diesel,24.3,1248,5
7036,Hyundai Grand i10,Hyundai,2015,450000,53000,Diesel,24.0,1120,5
7037,Maruti Swift Dzire,Maruti,2013,420000,105000,Diesel,23.4,1248,5
7038,Mahindra Thar DI,Mahindra,2015,750000,16000,Diesel,18.06,2523,7
7039,Maruti Baleno RS,Maruti,2019,780000,7200,Petrol,21.1,998,5
7040,Volkswagen Polo Diesel,Volkswagen,2011,320000,77000,Diesel,22.07,1199,5
7041,Mahindra KUV 100,Mahindra,2017,690000,40000,Diesel,25.32,1198,6
7042,Maruti Swift Dzire,Maruti,2012,375000,70000,Diesel,19.3,1248,5
7043,Ford Figo 1.2P,Ford,2017,620000,50000,Petrol,18.12,1196,5
7044,Hyundai Santro Xing,Hyundai,2015,300000,85000,LPG,13.45,1086,5
7045,Maruti Eeco 7,Maruti,2016,370000,58000,Petrol,15.37,1196,7
7046,Mahindra Thar 4X4,Mahindra,2013,770000,85000,Diesel,16.55,2498,7
7047,Hyundai Xcent 1.2,Hyundai,2014,500000,65000,Petrol,19.1,1197,5
7048,Mahindra KUV 100,Mahindra,2017,450000,120000,Diesel,25.32,1198,6
7049,Hyundai Santro Xing,Hyundai,2013,195000,50000,Petrol,17.92,1086,5
7050,Maruti Wagon R,Maruti,2018,472000,30000,Petrol,20.51,998,5
7051,Maruti Alto K10,Maruti,2014,250000,58000,Petrol,23.95,998,5
7052,Chevrolet Beat Diesel,Chevrolet,2011,165000,70000,Diesel,25.44,936,5
7053,Tata Zest Quadrajet,Tata,2018,525000,110000,Diesel,20.65,1248,5
7054,Maruti Wagon R,Maruti,2003,145000,65000,Petrol,18.9,998,5
7055,Tata Indica Vista,Tata,2013,325000,100000,Diesel,22.3,1248,5
7056,Mahindra Bolero Power,Mahindra,2017,660000,60000,Diesel,16.5,1493,7
7057,Ford Classic 1.4,Ford,2014,310000,90000,Diesel,19.68,1399,5
7058,Mahindra Bolero SLX,Mahindra,2008,250000,200000,Diesel,13.6,2523,7
7059,Ford Classic 1.4,Ford,2014,330000,100000,Diesel,19.68,1399,5
7060,Ford Figo Diesel,Ford,2012,250000,80000,Diesel,20.0,1399,5
7061,Mahindra NuvoSport N8,Mahindra,2017,650000,60000,Diesel,17.45,1493,7
7062,Maruti Alto K10,Maruti,2016,305000,40000,Petrol,23.95,998,5
7063,Maruti Ciaz VDi,Maruti,2015,600000,50000,Diesel,26.21,1248,5
7064,Maruti Wagon R,Maruti,2015,280000,110000,Petrol,20.51,998,5
7065,Tata Indigo CR4,Tata,2011,153000,50000,Diesel,23.57,1396,5
7066,Mahindra TUV 300,Mahindra,2018,700000,30000,Diesel,18.49,1493,7
7067,Renault KWID RXL,Renault,2017,325000,40000,Petrol,25.17,799,5
7068,Maruti Alto K10,Maruti,2016,305000,40000,Petrol,23.95,998,5
7069,Maruti 800 AC,Maruti,2006,155000,70000,Petrol,16.1,796,4
7070,Maruti Alto K10,Maruti,2012,235000,80000,Petrol,20.92,998,5
7071,Maruti Swift VXI,Maruti,2016,500000,15000,Petrol,20.4,1197,5
7072,Mahindra Bolero DI,Mahindra,2004,120000,150000,Diesel,13.6,2523,7
7073,Skoda Rapid 1.5,Skoda,2016,675000,88000,Diesel,21.66,1498,5
7074,Toyota Innova 2.5,Toyota,2014,950000,80000,Diesel,12.99,2494,7
7075,Mahindra XUV500 W5,Mahindra,2018,1051000,59865,Diesel,15.1,2179,7
7076,Volkswagen Polo 2015-2019,Volkswagen,2016,591000,60000,Diesel,21.49,1498,5
7077,Hyundai i20 Asta,Hyundai,2015,585000,72000,Diesel,22.54,1396,5
7078,Honda City i-VTEC,Honda,2017,1025000,68140,Petrol,18.0,1497,5
7079,Maruti Swift VDI,Maruti,2014,450000,53190,Diesel,28.4,1248,5
7080,Hyundai i20 2015-2017,Hyundai,2014,484999,70100,Diesel,22.54,1396,5
7081,Honda Jazz 1.5,Honda,2018,650000,47725,Diesel,27.3,1498,5
7082,Maruti Swift Dzire,Maruti,2014,434999,70195,Diesel,28.4,1248,5
7083,Ford Figo Diesel,Ford,2011,195000,77395,Diesel,20.0,1399,5
7084,Mahindra Marazzo M2,Mahindra,2019,1000000,17000,Diesel,17.3,1497,8
7085,Hyundai Elantra CRDi,Hyundai,2013,650000,64000,Diesel,14.62,1498,5
7086,Chevrolet Beat Diesel,Chevrolet,2014,190000,74321,Diesel,25.44,936,5
7087,Maruti Swift Dzire,Maruti,2013,409999,80235,Diesel,28.4,1248,5
7088,Hyundai Creta 1.6,Hyundai,2016,1050000,77150,Diesel,17.01,1582,5
7089,Volkswagen Vento 1.5,Volkswagen,2015,651000,69000,Diesel,22.15,1498,5
7090,Maruti SX4 S,Maruti,2015,650000,57000,Diesel,23.65,1248,5
7091,Skoda Rapid 1.5,Skoda,2017,750000,89000,Diesel,21.14,1498,5
7092,Volkswagen Passat Highline,Volkswagen,2012,799000,61100,Diesel,14.3,1968,5
7093,Skoda Octavia Ambiente,Skoda,2010,355000,116000,Diesel,18.7,1896,5
7094,Hyundai Verna 1.6,Hyundai,2015,600000,80000,Diesel,23.9,1582,5
7095,Maruti Swift VDI,Maruti,2018,685000,26000,Diesel,28.4,1248,5
7096,Maruti Swift LDI,Maruti,2018,509999,100000,Diesel,28.4,1248,5
7097,Maruti Alto Green,Maruti,2012,150000,82300,CNG,26.83,796,5
7098,Maruti Swift Dzire,Maruti,2017,650000,82050,Diesel,19.3,1248,5
7099,Mahindra XUV500 W8,Mahindra,2012,675000,120000,Diesel,15.1,2179,7
